Course ID,Term,Session,Section,Subject,Catalog,Descr,Facil ID,Mtg Start,Mtg End,Mon,Tues,Wed,Thurs,Fri,Sat,Sun
010533,1188,1,001,ISQA,3420,MANAGING IN A DIGITAL WORLD,PKIEWIT274,1:30:00 PM,2:45:00 PM,N,Y,N,Y,N,N,N
010540,1188,1,850,ISQA,4730,DECISION SUPPORT SYSTEMS,TOTLONLINE,,,N,N,N,N,N,N,N
010549,1188,1,001,ISQA,4500,SPECIAL PROBLEMS IN ISQA,TBA,,,N,N,N,N,N,N,N
010550,1188,1,001,ISQA,4510,INFORMATION SYSTEMS INTERNSHIP,TBA,,,N,N,N,N,N,N,N
010652,1188,1,001,JAPN,1110,ELEMENTARY JAPANESE I,ARTSCI302,10:00:00 AM,10:50:00 AM,Y,Y,Y,Y,Y,N,N
010655,1188,1,001,JAPN,2110,INTERMEDIATE JAPANESE,ARTSCI302,11:00:00 AM,11:50:00 AM,Y,N,Y,N,Y,N,N
010719,1188,1,001,LAWS,3930,BUSINESS LAW FUNDAMENTALS,MAMMEL118,10:30:00 AM,11:45:00 AM,Y,N,Y,N,N,N,N
010719,1188,1,002,LAWS,3930,BUSINESS LAW FUNDAMENTALS,MAMMEL118,6:00:00 PM,8:40:00 PM,N,N,Y,N,N,N,N
010719,1188,1,003,LAWS,3930,BUSINESS LAW FUNDAMENTALS,MAMMEL119,10:30:00 AM,11:45:00 AM,N,Y,N,Y,N,N,N
010720,1188,1,001,LAWS,3940,LEGAL AND ETHICAL APPLICATIONS,MAMMEL120,12:00:00 PM,1:15:00 PM,N,Y,N,Y,N,N,N
010749,1188,1,001,MATH,1330,TRIGONOMETRY,DURHAM110,9:00:00 AM,9:50:00 AM,Y,N,Y,N,N,N,N
010749,1188,1,003,MATH,1330,TRIGONOMETRY,DURHAM111,6:30:00 PM,8:20:00 PM,N,N,Y,N,N,N,N
010749,1188,1,002,MATH,1330,TRIGONOMETRY,DURHAM164,1:00:00 PM,1:50:00 PM,Y,N,Y,N,N,N,N
010750,1188,1,001,MATH,1340,ALGEBRA & TRIG FOR CALCULUS,DURHAM164,8:00:00 AM,8:50:00 AM,Y,Y,Y,Y,Y,N,N
010750,1188,1,002,MATH,1340,ALGEBRA & TRIG FOR CALCULUS,DURHAM256,5:30:00 PM,7:45:00 PM,Y,N,N,Y,N,N,N
010754,1188,1,002,MATH,1930,CALC - MANG/LIFE/SOC SCIENCES,DURHAM169,10:00:00 AM,10:50:00 AM,N,Y,N,Y,N,N,N
010754,1188,1,003,MATH,1930,CALC - MANG/LIFE/SOC SCIENCES,DURHAM304,6:00:00 PM,7:50:00 PM,N,Y,N,N,N,N,N
010755,1188,1,005,MATH,1950,CALCULUS I,DURHAM256,11:00:00 AM,11:50:00 AM,Y,Y,Y,Y,Y,N,N
010755,1188,1,004,MATH,1950,CALCULUS I,DURHAM164,9:00:00 AM,9:50:00 AM,Y,Y,Y,Y,Y,N,N
010755,1188,1,001,MATH,1950,CALCULUS I,DURHAM256,8:00:00 AM,8:50:00 AM,Y,Y,Y,Y,Y,N,N
010755,1188,1,003,MATH,1950,CALCULUS I,DURHAM256,9:00:00 AM,9:50:00 AM,Y,Y,Y,Y,Y,N,N
010755,1188,1,007,MATH,1950,CALCULUS I,DURHAM254,1:00:00 PM,2:05:00 PM,Y,Y,Y,Y,N,N,N
010755,1188,1,006,MATH,1950,CALCULUS I,DURHAM256,12:00:00 PM,12:50:00 PM,Y,Y,Y,Y,Y,N,N
010755,1188,1,008,MATH,1950,CALCULUS I,DURHAM254,10:15:00 AM,11:20:00 AM,Y,Y,Y,Y,N,N,N
010756,1188,1,003,MATH,1960,CALCULUS II,DURHAM164,10:00:00 AM,10:50:00 AM,Y,Y,Y,Y,Y,N,N
010756,1188,1,002,MATH,1960,CALCULUS II,DURHAM254,9:00:00 AM,10:05:00 AM,Y,Y,Y,Y,N,N,N
010756,1188,1,001,MATH,1960,CALCULUS II,DURHAM164,12:00:00 PM,12:50:00 PM,Y,Y,Y,Y,Y,N,N
010756,1188,1,004,MATH,1960,CALCULUS II,DURHAM164,5:30:00 PM,7:45:00 PM,Y,N,N,Y,N,N,N
010757,1188,1,003,MATH,1970,CALCULUS III,DURHAM165,5:30:00 PM,7:20:00 PM,Y,N,Y,N,N,N,N
010757,1188,1,002,MATH,1970,CALCULUS III,DURHAM164,11:00:00 AM,11:50:00 AM,Y,Y,Y,Y,N,N,N
010757,1188,1,001,MATH,1970,CALCULUS III,DURHAM254,8:00:00 AM,8:50:00 AM,Y,Y,Y,Y,N,N,N
010760,1188,1,001,MATH,2030,DISCRETE MATHEMATICS,DURHAM110,1:00:00 PM,2:15:00 PM,Y,N,Y,N,N,N,N
010762,1188,1,002,MATH,2050,APPLIED LINEAR ALGEBRA,DURHAM110,1:00:00 PM,2:15:00 PM,N,Y,N,Y,N,N,N
010762,1188,1,001,MATH,2050,APPLIED LINEAR ALGEBRA,DURHAM256,4:00:00 PM,5:15:00 PM,Y,N,Y,N,N,N,N
010763,1188,1,001,MATH,2200,MATHEMATICAL COMPUTING I,DURHAM111,11:30:00 AM,12:45:00 PM,Y,N,Y,N,N,N,N
010764,1188,1,001,MATH,2230,INTRO TO ABSTRACT MATH,DURHAM254,11:30:00 AM,12:45:00 PM,Y,N,Y,N,N,N,N
010769,1188,1,001,MATH,3230,INTRODUCTION TO ANALYSIS,DURHAM111,1:00:00 PM,2:15:00 PM,N,Y,N,Y,N,N,N
010772,1188,1,003,MATH,2350,DIFFERENTIAL EQUATIONS,DURHAM170,1:00:00 PM,2:15:00 PM,Y,N,Y,N,N,N,N
010772,1188,1,002,MATH,2350,DIFFERENTIAL EQUATIONS,DURHAM165,2:30:00 PM,3:45:00 PM,N,Y,N,Y,N,N,N
010772,1188,1,001,MATH,2350,DIFFERENTIAL EQUATIONS,DURHAM170,5:30:00 PM,6:45:00 PM,N,Y,N,Y,N,N,N
010774,1188,1,001,MATH,3400,THEORY OF INTEREST,DURHAM255,4:00:00 PM,5:15:00 PM,N,Y,N,Y,N,N,N
010776,1188,1,001,MATH,3640,MODERN GEOMETRY,DURHAM165,1:00:00 PM,2:15:00 PM,Y,N,Y,N,N,N,N
010783,1188,1,001,MATH,4030,MODERN ALGEBRA,DURHAM116,5:30:00 PM,6:45:00 PM,N,Y,N,Y,N,N,N
010807,1188,1,001,MATH,4900,INDEPENDENT STUDIES,TBA,,,N,N,N,N,N,N,N
010966,1188,1,002,MGMT,3490,MANAGEMENT,MAMMEL117,12:00:00 PM,1:15:00 PM,Y,N,Y,N,N,N,N
010966,1188,1,001,MGMT,3490,MANAGEMENT,MAMMEL117,9:00:00 AM,10:15:00 AM,Y,N,Y,N,N,N,N
010967,1188,1,850,MGMT,3510,HUMAN RESOURCE MANAGEMENT,TOTLONLINE,,,N,N,N,N,N,N,N
010967,1188,1,001,MGMT,3510,HUMAN RESOURCE MANAGEMENT,MAMMEL216,6:00:00 PM,8:40:00 PM,Y,N,N,N,N,N,N
010969,1188,1,001,MGMT,4010,TOTAL REWARDS,MAMMEL323,1:30:00 PM,2:45:00 PM,N,Y,N,Y,N,N,N
010971,1188,1,001,MGMT,4040,ORGANIZATIONAL BEHAVIOR,MAMMEL324,6:00:00 PM,8:40:00 PM,N,N,N,Y,N,N,N
010974,1188,1,001,MGMT,4110,STAFFING THE ORGANIZATION,MAMMEL322,3:00:00 PM,5:40:00 PM,N,Y,N,N,N,N,N
010984,1188,1,004,MGMT,4480,CORP AND BUSINESS STRATEGY,MAMMEL322,6:00:00 PM,8:40:00 PM,N,N,Y,N,N,N,N
010984,1188,1,003,MGMT,4480,CORP AND BUSINESS STRATEGY,MAMMEL218,9:00:00 AM,10:15:00 AM,N,Y,N,Y,N,N,N
010984,1188,1,002,MGMT,4480,CORP AND BUSINESS STRATEGY,MAMMEL325,12:00:00 PM,2:40:00 PM,N,N,Y,N,N,N,N
010984,1188,1,001,MGMT,4480,CORP AND BUSINESS STRATEGY,MAMMEL325,12:00:00 PM,2:40:00 PM,Y,N,N,N,N,N,N
010997,1188,1,001,MILS,1000,LEADERSHIP LABORATORY,TBA,3:30:00 PM,5:30:00 PM,N,Y,N,N,N,N,N
011002,1188,1,801,MILS,2000,LEADERSHIP LABORATORY,OFFCAMPUS,3:30:00 PM,5:30:00 PM,N,Y,N,N,N,N,N
011009,1188,1,801,MILS,2070,FNDMNTLS OF ARMY RANGER TRNG,OFFCAMPUS,6:15:00 AM,7:30:00 AM,N,N,N,Y,N,N,N
011812,1181,1,850,PSCI,2180,INTRODUCTION TO LAW,TOTLONLINE,,,N,N,N,N,N,N,N
008007,1188,1,003,CIST,3110,IT ETHICS,PKIEWIT263,1:30:00 PM,4:00:00 PM,N,Y,N,N,N,N,N
009168,1181,1,003,ENGL,1050,COLLEGE READING STRATEGIES,ARTSCI310,12:00:00 PM,12:50:00 PM,Y,N,Y,N,N,N,N
010545,1188,1,860,ISQA,4300,DATABASE ADMINISTRATION,TBA,,,N,N,N,N,N,N,N
010545,1188,1,860,ISQA,4300,DATABASE ADMINISTRATION,PARTONLINE,,,N,N,N,N,N,N,N
009471,1188,1,701,GEOG,1000,FUND WORLD REGIONAL GEOGRAPHY,DURHAM115,9:00:00 AM,9:50:00 AM,Y,N,Y,N,Y,N,N
007460,1188,1,006,BIOL,2140,GENETICS,ALLWINE314,11:00:00 AM,11:50:00 AM,N,Y,N,N,N,N,N
012563,1188,1,003,SPED,1110,AMERICAN SIGN LANGUAGE I,ROSKNS102,8:30:00 AM,9:45:00 AM,Y,N,Y,N,N,N,N
055284,1188,1,016,SPED,1114,ASL I LAB,ROSKNS509,2:00:00 PM,2:50:00 PM,Y,N,N,N,N,N,N
055284,1188,1,017,SPED,1114,ASL I LAB,ROSKNS509,1:00:00 PM,1:50:00 PM,N,N,Y,N,N,N,N
055284,1188,1,018,SPED,1114,ASL I LAB,ROSKNS509,11:00:00 AM,11:50:00 AM,N,N,N,Y,N,N,N
058289,1188,1,002,SPED,1500,INTRO TO SPECIAL EDUCATION,ROSKNS302,2:30:00 PM,3:45:00 PM,Y,N,Y,N,N,N,N
058289,1188,1,001,SPED,1500,INTRO TO SPECIAL EDUCATION,ROSKNS302,11:30:00 AM,12:45:00 PM,Y,N,Y,N,N,N,N
007417,1188,1,006,FNBK,3250,FINANCE,MAMMEL122,6:00:00 PM,8:40:00 PM,N,N,Y,N,N,N,N
011686,1188,1,850,PHIL,1010,INTRODUCTION TO PHILOSOPHY,TOTLONLINE,,,N,N,N,N,N,N,N
056572,1188,O9,854,ENGL,3050,WRITING FOR THE WORKPLACE,TOTLONLINE,,,N,N,N,N,N,N,N
012216,1188,1,851,SOC,1010,INTRODUCTORY SOCIOLOGY,TOTLONLINE,,,N,N,N,N,N,N,N
058039,1188,1,001,SOC,2120,SOCIOLOGICAL THEORY,ARTSCI211,1:00:00 PM,2:15:00 PM,N,Y,N,Y,N,N,N
058474,1188,1,001,SOC,2134,STATS LAB,ARTSCI304,11:00:00 AM,11:50:00 AM,Y,N,N,N,N,N,N
057933,1188,1,001,SOC,3510,RESEARCH METHODS,ARTSCI100,10:00:00 AM,11:15:00 AM,N,Y,N,Y,N,N,N
057933,1188,1,850,SOC,3510,RESEARCH METHODS,TOTLONLINE,,,N,N,N,N,N,N,N
057948,1188,1,001,ITIN,4510,INTERNSHIP,TBA,,,N,N,N,N,N,N,N
009476,1188,1,701,GEOG,1090,INTRO TO GEOSPATIAL SCIENCES,DURHAM294,10:00:00 AM,10:50:00 AM,Y,N,Y,N,N,N,N
057058,1188,1,001,EMGT,4900,SPECIAL TOPICS,TBA,,,N,N,N,N,N,N,N
057515,1188,1,701,NSCI,1050,SCIENCE AND CRITICAL THINKING,CPACS101,8:30:00 AM,9:45:00 AM,Y,N,Y,N,N,N,N
007454,1188,1,099,BIOL,1450,BIOLOGY I,ALLWINE223,1:00:00 PM,3:50:00 PM,N,N,N,Y,N,N,N
011398,1188,1,001,PA,3500,NONPROFIT ORGS & MGMT,CPACS223,2:30:00 PM,3:45:00 PM,Y,N,Y,N,N,N,N
008859,1188,1,860,ISQA,4110,INFORMATION SYSTEMS ANALYSIS,PARTONLINE,,,N,N,N,N,N,N,N
059348,1188,1,001,GERO,3500,BIOLOGICAL PRINCIPLES OF AGING,ALLWINE312,1:00:00 PM,2:15:00 PM,N,Y,N,Y,N,N,N
009173,1188,1,005,ENGL,1154,ENGLISH COMPOSITION I,ARTSCI145,8:00:00 AM,8:50:00 AM,Y,N,Y,N,Y,N,N
009473,1188,1,852,GEOG,1030,INTRO PHYSICAL GEOGRAPHY,TOTLONLINE,,,N,N,N,N,N,N,N
058440,1188,1,852,GEOG,1050,HUMAN-ENVIRONMENT GEOGRAPHY,TOTLONLINE,,,N,N,N,N,N,N,N
058440,1188,1,853,GEOG,1050,HUMAN-ENVIRONMENT GEOGRAPHY,TOTLONLINE,,,N,N,N,N,N,N,N
010788,1178,1,001,MATH,4230,MATHEMATICAL ANALYSIS I,DURHAM255,4:00:00 PM,5:15:00 PM,N,Y,N,Y,N,N,N
008227,1188,1,008,CRCJ,1010,SURVEY OF CRIMINAL JUSTICE,CPACS117,1:00:00 PM,2:15:00 PM,Y,N,Y,N,N,N,N
057935,1188,1,004,MATH,1370,APPLIED ALGEBRA & OPTIMIZATION,MAMMEL215,12:00:00 PM,1:45:00 PM,Y,N,Y,N,N,N,N
011691,1188,1,003,PHIL,2030,INTRODUCTION TO ETHICS,ARTSCI392,2:30:00 PM,3:45:00 PM,N,Y,N,Y,N,N,N
007329,1188,1,003,AVN,1000,INTRO TO AVIATION & AEROSPACE,CPACS220,8:30:00 AM,9:45:00 AM,N,Y,N,Y,N,N,N
009171,1188,1,005,ENGL,1100,ENGLISH AS SECOND LANGUAGE II,ARTSCI181,5:30:00 PM,6:45:00 PM,N,Y,N,Y,N,N,N
009174,1188,1,010,ENGL,1160,ENGLISH COMPOSITION II,ARTSCI148,1:00:00 PM,2:15:00 PM,N,Y,N,Y,N,N,N
058192,1181,1,001,PSCI,4270,GLOBAL ENVIRONMENTAL POLITICS,ARTSCI392,8:30:00 AM,9:45:00 AM,N,Y,N,Y,N,N,N
056672,1181,1,001,PSCI,4250,INTELLIGENCE AND NAT SECURITY,ARTSCI378,2:30:00 PM,3:45:00 PM,N,Y,N,Y,N,N,N
011012,1188,1,802,MILS,2010,INNOVATIVE TEAM LEADERSHIP,OFFCAMPUS,12:30:00 PM,2:10:00 PM,N,Y,N,N,N,N,N
008007,1188,1,860,CIST,3110,IT ETHICS,PARTONLINE,,,N,N,N,N,N,N,N
008007,1188,1,860,CIST,3110,IT ETHICS,TBA,,,N,N,N,N,N,N,N
007944,1188,1,003,CHEM,4950,CHEMISTRY PROJECTS,DURHAM304,12:00:00 PM,12:50:00 PM,Y,N,N,N,N,N,N
007252,1188,1,004,ART,4440,IND STUDY IN STUDIO ART,TBA,,,N,N,N,N,N,N,N
007252,1188,1,005,ART,4440,IND STUDY IN STUDIO ART,TBA,,,N,N,N,N,N,N,N
009604,1188,1,001,GEOL,4600,INDEPENDENT RESEARCH,TBA,,,N,N,N,N,N,N,N
057385,1178,1,004,CSCI,1204,CSCI PRINCIPLES LAB,PKIEWIT260,10:30:00 AM,11:45:00 AM,N,N,N,N,Y,N,N
056755,1181,1,850,PSCI,4240,INTERNATIONAL CONFLICT RES,TOTLONLINE,,,N,N,N,N,N,N,N
011518,1181,1,002,PE,2220,THEORY AND PRACT RES TRAIN,HK119,9:00:00 AM,9:55:00 AM,N,Y,N,Y,N,N,N
054461,1181,1,001,ENGL,2490,LATINO/A LITERATURE,ARTSCI313,11:30:00 AM,12:45:00 PM,Y,N,Y,N,N,N,N
011393,1171,1,004,PA,3000,APPLIED STATS,CPACS220,2:30:00 PM,3:45:00 PM,N,Y,N,Y,N,N,N
008227,1178,1,006,CRCJ,1010,SURVEY OF CRIMINAL JUSTICE,ALLWINE303,10:00:00 AM,11:15:00 AM,Y,N,Y,N,N,N,N
011687,1175,1,850,PHIL,1020,CONTEMPORARY MORAL PROBLEMS,TOTLONLINE,,,N,N,N,N,N,N,N
058440,1178,1,007,GEOG,1050,HUMAN-ENVIRONMENT GEOGRAPHY,DURHAM287,8:00:00 AM,9:40:00 AM,N,Y,N,N,N,N,N
012236,1185,6W1,850,SOC,3820,MEDICAL SOCIOLOGY,TOTLONLINE,,,N,N,N,N,N,N,N
011656,1185,O56,501,PEA, 112C,POWER YOGA,HK228,10:30:00 AM,11:50:00 AM,Y,N,Y,N,Y,N,N
012508,1185,6W2,301,CMST,1110,PUBLIC SPEAKING FUNDS,ROSKNS502,1:00:00 PM,2:40:00 PM,Y,Y,Y,Y,N,N,N
007472,1185,5W2,401,BIOL,3340,ECOLOGY,ALLWINE312,8:30:00 AM,10:00:00 AM,Y,Y,Y,Y,Y,N,N
007472,1185,5W2,402,BIOL,3340,ECOLOGY,ALLWINE423,10:10:00 AM,1:00:00 PM,Y,N,Y,N,Y,N,N
012516,1185,6W1,101,CMST,3130,BUSINESS AND PROFESSIONS,ROSKNS303,11:10:00 AM,12:50:00 PM,Y,Y,Y,Y,N,N,N
008247,1185,6W1,850,CRCJ,4060,CRIMINAL JUSTICE ETHICS,TOTLONLINE,,,N,N,N,N,N,N,N
010749,1185,O9,501,MATH,1330,TRIGONOMETRY,DURHAM169,10:00:00 AM,10:50:00 AM,Y,Y,Y,Y,N,N,N
009172,1185,1,851,ENGL,1150,ENGLISH COMPOSITION I,TOTLONLINE,,,N,N,N,N,N,N,N
009172,1185,1,852,ENGL,1150,ENGLISH COMPOSITION I,TOTLONLINE,,,N,N,N,N,N,N,N
009471,1185,1,850,GEOG,1000,FUND WORLD REGIONAL GEOGRAPHY,TOTLONLINE,,,N,N,N,N,N,N,N
007185,1185,5W2,850,ART,2050,SURVEY WEST ART HIST I,TOTLONLINE,,,N,N,N,N,N,N,N
058705,1185,5W1,401,EMGT,2500,DISASTERS AND VULNERABLE POP,CPACS223,1:00:00 PM,2:40:00 PM,Y,Y,Y,Y,N,N,N
012337,1185,6W2,301,SOWK,2120,"RACE, CLASS & GENDER",CPACS220,5:30:00 PM,8:50:00 PM,Y,N,Y,N,N,N,N
012366,1185,6W2,301,SOWK,4880,TOPICAL SEMINAR IN SOCIAL WORK,CPACS126,5:30:00 PM,8:50:00 PM,N,Y,N,Y,N,N,N
011937,1185,6W2,301,PSYC,3540,ADOLESCENT PSYCHOLOGY,ALLWINE309,9:20:00 AM,11:00:00 AM,Y,Y,Y,Y,N,N,N
010973,1185,6W2,850,MGMT,4100,ORGANIZATION CHANGE AND DESIGN,TOTLONLINE,,,N,N,N,N,N,N,N
012111,1181,1,010,RELI,3500,SPECIAL TOPICS IN RELIGION,TBA,,,N,N,N,N,N,N,N
056754,1185,6W2,850,CSCI,1200,CS PRINCIPLES,TOTLONLINE,,,N,N,N,N,N,N,N
009444,1185,5W1,201,FREN,4900,INDEPENDENT STUDY,TBA,,,N,N,N,N,N,N,N
012455,1185,6W2,301,SPAN,2120,INTERMEDIATE SPANISH II,ROSKNS503,1:00:00 PM,3:40:00 PM,Y,N,Y,N,Y,N,N
010973,1185,6W1,851,MGMT,4100,ORGANIZATION CHANGE AND DESIGN,TOTLONLINE,,,N,N,N,N,N,N,N
058585,1185,6W1,101,EMGT,1150,INTRODUCTION TO TEM,CPACS222,5:30:00 PM,8:10:00 PM,N,Y,N,Y,N,N,N
007642,1185,5W2,401,BLST,4900,INDEPENDENT STUDY,TBA,,,N,N,N,N,N,N,N
012343,1185,1,850,SOWK,4410,GEN SOWK PRACTICUM  I,TOTLONLINE,,,N,N,N,N,N,N,N
012216,1185,6W2,854,SOC,1010,INTRODUCTORY SOCIOLOGY,TOTLONLINE,,,N,N,N,N,N,N,N
010687,1181,1,850,JMC,4830,TECHNICAL COMMUNICATION,TOTLONLINE,,,N,N,N,N,N,N,N
056894,1181,1,001,PSCI,4620,ISLAM AND POLITICS,ALLWINE304,11:30:00 AM,12:45:00 PM,N,Y,N,Y,N,N,N
011014,1188,1,801,MILS,3000,LEADERSHIP LABORATORY,OFFCAMPUS,3:30:00 PM,5:30:00 PM,N,Y,N,N,N,N,N
011015,1188,1,802,MILS,3010,ADAPTIVE TACTICAL LEADERSHIP,OFFCAMPUS,9:00:00 AM,11:30:00 AM,N,Y,N,N,N,N,N
011015,1188,1,801,MILS,3010,ADAPTIVE TACTICAL LEADERSHIP,OFFCAMPUS,9:00:00 AM,11:30:00 AM,Y,N,N,N,N,N,N
011019,1188,1,801,MILS,4000,LEADERSHIP LABORATORY,OFFCAMPUS,3:30:00 PM,5:30:00 PM,N,Y,N,N,N,N,N
011020,1188,1,802,MILS,4010,DEVELOPING ADAPTIVE LEADERS,OFFCAMPUS,1:00:00 PM,2:30:00 PM,N,N,Y,N,N,N,N
011020,1188,1,801,MILS,4010,DEVELOPING ADAPTIVE LEADERS,OFFCAMPUS,8:00:00 AM,9:50:00 AM,N,Y,N,N,N,N,N
011022,1188,1,801,MILS,4030,DIRECTED INDEPENDENT READINGS,OFFCAMPUS,,,N,N,N,N,N,N,N
011023,1188,1,801,MILS,4040,DIRECTED INDEPENDENT STUDIES,OFFCAMPUS,,,N,N,N,N,N,N,N
011029,1188,1,002,MKT,3310,PRINCIPLES OF MARKETING,MAMMEL322,12:00:00 PM,1:15:00 PM,N,Y,N,Y,N,N,N
011029,1188,1,860,MKT,3310,PRINCIPLES OF MARKETING,TBA,,,N,N,N,N,N,N,N
011029,1188,1,860,MKT,3310,PRINCIPLES OF MARKETING,PARTONLINE,,,N,N,N,N,N,N,N
011029,1188,1,001,MKT,3310,PRINCIPLES OF MARKETING,MAMMEL322,3:00:00 PM,5:40:00 PM,Y,N,N,N,N,N,N
011030,1188,1,001,MKT,3320,CONSUMER BEHAVIOR,MAMMEL323,9:00:00 AM,10:15:00 AM,N,Y,N,Y,N,N,N
011038,1188,1,001,MKT,3610,BUSINESS TO BUSINESS MARKETING,MAMMEL100L,5:30:00 PM,8:10:00 PM,Y,N,N,N,N,N,N
011042,1188,1,001,MKT,4300,MARKETING MANAGEMENT,MAMMEL122,6:00:00 PM,8:40:00 PM,N,N,N,Y,N,N,N
011048,1188,1,001,MKT,4500,SPECIAL PROBLEMS IN MARKETING,TBA,,,N,N,N,N,N,N,N
011049,1188,1,001,MKT,4510,MARKETING INTERNSHIP,TBA,,,N,N,N,N,N,N,N
011074,1188,1,001,MUS,1000,APPLIED MUSIC LAB RECITAL,STRAUSS105,3:00:00 PM,3:50:00 PM,N,N,Y,N,N,N,N
011077,1188,1,850,MUS,1070,MUSIC OF THE PEOPLE:ROCK & POP,TOTLONLINE,,,N,N,N,N,N,N,N
011078,1188,1,850,MUS,1080,MUSIC OF THE PEOPLE:THE WORLD,TOTLONLINE,,,N,N,N,N,N,N,N
011079,1188,1,850,MUS,1090,MUSIC APPRECIATION,TOTLONLINE,,,N,N,N,N,N,N,N
011083,1188,1,001,MUS, 115A,APPLIED BASSOON,STRAUSSTBA,,,N,N,N,N,N,N,N
011084,1188,1,001,MUS, 115B,CELLO,STRAUSSTBA,,,N,N,N,N,N,N,N
011085,1188,1,001,MUS, 115C,APPLIED CLARINET,STRAUSSTBA,,,N,N,N,N,N,N,N
011086,1188,1,002,MUS, 115D,DOUBLE BASS,STRAUSSTBA,,,N,N,N,N,N,N,N
011086,1188,1,001,MUS, 115D,DOUBLE BASS,STRAUSSTBA,,,N,N,N,N,N,N,N
011087,1188,1,001,MUS, 115E,EUPHONIUM,STRAUSSTBA,,,N,N,N,N,N,N,N
011088,1188,1,001,MUS, 115F,FLUTE,STRAUSSTBA,,,N,N,N,N,N,N,N
011089,1188,1,001,MUS, 115G,HORN,STRAUSSTBA,,,N,N,N,N,N,N,N
011090,1188,1,001,MUS, 115H,GUITAR,STRAUSSTBA,,,N,N,N,N,N,N,N
011090,1188,1,002,MUS, 115H,GUITAR,STRAUSSTBA,,,N,N,N,N,N,N,N
011091,1188,1,001,MUS, 115I,HARP,STRAUSSTBA,,,N,N,N,N,N,N,N
011092,1188,1,001,MUS, 115J,OBOE,STRAUSSTBA,,,N,N,N,N,N,N,N
011094,1188,1,002,MUS, 115L,PIANO,STRAUSSTBA,,,N,N,N,N,N,N,N
011094,1188,1,001,MUS, 115L,PIANO,STRAUSSTBA,,,N,N,N,N,N,N,N
011095,1188,1,001,MUS, 115M,PIPE ORGAN,STRAUSSTBA,,,N,N,N,N,N,N,N
011096,1188,1,001,MUS, 115N,SAXOPHONE,STRAUSSTBA,,,N,N,N,N,N,N,N
011097,1188,1,001,MUS, 115O,TROMBONE,STRAUSSTBA,,,N,N,N,N,N,N,N
011098,1188,1,001,MUS, 115P,TRUMPET,STRAUSSTBA,,,N,N,N,N,N,N,N
011099,1188,1,001,MUS, 115Q,TUBA,STRAUSSTBA,,,N,N,N,N,N,N,N
011100,1188,1,001,MUS, 115R,VIOLA,STRAUSSTBA,,,N,N,N,N,N,N,N
011101,1188,1,001,MUS, 115S,VIOLIN,STRAUSSTBA,,,N,N,N,N,N,N,N
011102,1188,1,002,MUS, 115T,VOICE,STRAUSS105,1:00:00 PM,1:50:00 PM,N,Y,N,N,N,N,N
011102,1188,1,003,MUS, 115T,VOICE,STRAUSSTBA,,,N,N,N,N,N,N,N
011102,1188,1,001,MUS, 115T,VOICE,STRAUSSTBA,,,N,N,N,N,N,N,N
011114,1188,1,001,MUS,1640,ENGLISH AND ITALIAN DICTION,STRAUSS131,1:00:00 PM,1:50:00 PM,Y,N,Y,N,N,N,N
011120,1188,1,001,MUS, 167B,APPLIED CLASS - PIANO,STRAUSSTBA,12:00:00 PM,12:50:00 PM,Y,N,Y,N,N,N,N
011120,1188,1,005,MUS, 167B,APPLIED CLASS - PIANO,STRAUSS232,10:00:00 AM,10:50:00 AM,Y,N,Y,N,N,N,N
011121,1188,1,001,MUS, 167C,APPLIED CLASS - VOICE I,STRAUSS239,11:00:00 AM,11:50:00 AM,N,Y,N,Y,N,N,N
011129,1188,1,001,MUS, 215A,APPLIED BASSOON,STRAUSSTBA,,,N,N,N,N,N,N,N
011130,1188,1,001,MUS, 215B,CELLO,STRAUSSTBA,,,N,N,N,N,N,N,N
011131,1188,1,001,MUS, 215C,APPLIED CLARINET,STRAUSSTBA,,,N,N,N,N,N,N,N
011132,1188,1,001,MUS, 215D,DOUBLE BASS,STRAUSSTBA,,,N,N,N,N,N,N,N
011132,1188,1,002,MUS, 215D,DOUBLE BASS,STRAUSSTBA,,,N,N,N,N,N,N,N
011133,1188,1,001,MUS, 215E,EUPHONIUM,STRAUSSTBA,,,N,N,N,N,N,N,N
011134,1188,1,001,MUS, 215F,APPLIED FLUTE,STRAUSSTBA,,,N,N,N,N,N,N,N
011135,1188,1,001,MUS, 215G,HORN,STRAUSSTBA,,,N,N,N,N,N,N,N
011136,1188,1,002,MUS, 215H,GUITAR,STRAUSSTBA,,,N,N,N,N,N,N,N
011136,1188,1,001,MUS, 215H,GUITAR,STRAUSSTBA,,,N,N,N,N,N,N,N
011137,1188,1,001,MUS, 215I,HARP,STRAUSSTBA,,,N,N,N,N,N,N,N
011140,1188,1,002,MUS, 215L,PIANO,STRAUSSTBA,,,N,N,N,N,N,N,N
011140,1188,1,001,MUS, 215L,PIANO,STRAUSSTBA,,,N,N,N,N,N,N,N
011141,1188,1,001,MUS, 215M,PIPE ORGAN,STRAUSSTBA,,,N,N,N,N,N,N,N
011142,1188,1,001,MUS, 215N,SAXOPHONE,STRAUSSTBA,,,N,N,N,N,N,N,N
011143,1188,1,001,MUS, 215O,TROMBONE,STRAUSSTBA,,,N,N,N,N,N,N,N
011144,1188,1,001,MUS, 215P,TRUMPET,STRAUSSTBA,,,N,N,N,N,N,N,N
